::1 - - [20/Mar/2022:10:07:48 +0300] "GET /index.php HTTP/1.1" 200 75434
::1 - - [20/Mar/2022:18:45:17 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 493
::1 - - [20/Mar/2022:18:46:38 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:46:38 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21229
::1 - - [20/Mar/2022:18:46:44 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 493
::1 - - [20/Mar/2022:18:47:33 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:47:33 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:47:40 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 514
::1 - - [20/Mar/2022:18:48:00 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:48:00 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:48:06 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 537
::1 - - [20/Mar/2022:18:48:27 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:48:27 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21227
::1 - - [20/Mar/2022:18:48:32 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 537
::1 - - [20/Mar/2022:18:49:58 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:49:58 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:50:04 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 377
::1 - - [20/Mar/2022:18:50:27 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:50:28 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:50:34 +0300] "GET /server/index.php?bookName=%D0%9A%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D1%80&bookAuthor=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%20%D0%97%D1%83%D1%81%D0%B0%D0%BA HTTP/1.1" 200 554
::1 - - [20/Mar/2022:18:51:16 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:51:16 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:51:22 +0300] "GET /server/index.php?bookName=%D0%A8%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%BA%D0%B0%20%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%BE%D0%B2&bookAuthor=%D0%9B%D0%B8%20%D0%91%D0%B0%D1%80%D0%B4%D1%83%D0%B3%D0%BE HTTP/1.1" 200 383
::1 - - [20/Mar/2022:18:51:42 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:51:43 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:51:45 +0300] "GET /server/index.php?bookName=%D0%93%D1%80%D0%B0%D1%84%20%D0%9C%D0%BE%D0%BD%D1%82%D0%B5-%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE&bookAuthor=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%94%D1%8E%D0%BC%D0%B0 HTTP/1.1" 200 392
::1 - - [20/Mar/2022:18:54:39 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:54:39 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:18:54:42 +0300] "GET /server/index.php?bookName=%D0%93%D1%80%D0%B0%D1%84%20%D0%9C%D0%BE%D0%BD%D1%82%D0%B5-%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE&bookAuthor=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%94%D1%8E%D0%BC%D0%B0 HTTP/1.1" 200 28916
::1 - - [20/Mar/2022:18:55:37 +0300] "GET /server/index.php?bookName=1984&bookAuthor=%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6%20%D0%9E%D1%80%D1%83%D1%8D%D0%BB%D0%BB HTTP/1.1" 200 80469
::1 - - [20/Mar/2022:19:01:49 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:19:01:49 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:19:01:53 +0300] "GET /server/index.php?bookName=%D0%93%D1%80%D0%B0%D1%84%20%D0%9C%D0%BE%D0%BD%D1%82%D0%B5-%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE&bookAuthor=%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%94%D1%8E%D0%BC%D0%B0 HTTP/1.1" 200 28916
::1 - - [20/Mar/2022:19:12:19 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:19:12:20 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:19:14:08 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:09:20 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:09:21 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:09:24 +0300] "GET /server/index.php?bookName=1984&bookAuthor=%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6%20%D0%9E%D1%80%D1%83%D1%8D%D0%BB%D0%BB HTTP/1.1" 200 80469
::1 - - [20/Mar/2022:21:09:47 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:22:33 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:23:10 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:23:30 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:23:30 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21591
::1 - - [20/Mar/2022:21:24:00 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:24:00 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21597
::1 - - [20/Mar/2022:21:24:00 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:24:33 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:24:33 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21615
::1 - - [20/Mar/2022:21:24:33 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:25:08 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:25:08 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21602
::1 - - [20/Mar/2022:21:25:08 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:26:53 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:26:53 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:26:53 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:27:25 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:27:25 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21584
::1 - - [20/Mar/2022:21:27:25 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:27:50 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:27:50 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21615
::1 - - [20/Mar/2022:21:27:50 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:28:23 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:28:23 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:28:23 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:29:15 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:29:15 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:29:15 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:29:24 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:29:24 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21584
::1 - - [20/Mar/2022:21:29:24 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:30:07 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:30:08 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:30:08 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:21:31:23 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:31:23 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:31:23 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 347
::1 - - [20/Mar/2022:21:31:51 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:31:51 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:31:51 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:32:31 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:32:31 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21571
::1 - - [20/Mar/2022:21:32:31 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:32:52 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:32:52 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21554
::1 - - [20/Mar/2022:21:32:52 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:34:18 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:34:18 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21486
::1 - - [20/Mar/2022:21:34:18 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:34:38 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:34:38 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21489
::1 - - [20/Mar/2022:21:34:38 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:34:51 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:34:51 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21511
::1 - - [20/Mar/2022:21:34:51 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:35:07 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:35:07 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21529
::1 - - [20/Mar/2022:21:35:07 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:35:23 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:35:23 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21545
::1 - - [20/Mar/2022:21:35:23 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 84
::1 - - [20/Mar/2022:21:36:14 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:36:14 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:36:14 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 86
::1 - - [20/Mar/2022:21:36:16 +0300] "GET /client/src/undefined HTTP/1.1" 404 196
::1 - - [20/Mar/2022:21:37:03 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:37:03 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:37:04 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 86
::1 - - [20/Mar/2022:21:37:07 +0300] "GET /client/src/undefined HTTP/1.1" 404 196
::1 - - [20/Mar/2022:21:37:43 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:37:43 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:37:43 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 617
::1 - - [20/Mar/2022:21:38:40 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:38:40 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21520
::1 - - [20/Mar/2022:21:38:40 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 617
::1 - - [20/Mar/2022:21:40:42 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:40:42 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21523
::1 - - [20/Mar/2022:21:40:42 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 463
::1 - - [20/Mar/2022:21:40:49 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:40:49 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:40:49 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 463
::1 - - [20/Mar/2022:21:43:31 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:43:31 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:43:31 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 463
::1 - - [20/Mar/2022:21:43:50 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:43:50 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:43:50 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 2833
::1 - - [20/Mar/2022:21:44:49 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:44:49 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:44:49 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 2833
::1 - - [20/Mar/2022:21:45:38 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:45:38 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:45:38 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 3237
::1 - - [20/Mar/2022:21:59:26 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:21:59:26 +0300] "GET /client/src/js/page.js HTTP/1.1" 200 21743
::1 - - [20/Mar/2022:21:59:26 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 191
::1 - - [20/Mar/2022:22:01:13 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:22:01:13 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:22:01:13 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 199
::1 - - [20/Mar/2022:22:01:44 +0300] "GET /client/src/index.html HTTP/1.1" 304 -
::1 - - [20/Mar/2022:22:01:44 +0300] "GET /client/src/js/page.js HTTP/1.1" 304 -
::1 - - [20/Mar/2022:22:01:44 +0300] "GET /server/index.php?news&main_page HTTP/1.1" 200 3237
